chrom	start	end	gene	type	HGNC
chr19	37181579	37218153	"ZNF585B"	"protein_coding"	"ZNF585B"
chr19	37217926	37248740	"ZNF383"	"protein_coding"	"ZNF383"
chr19	37235507	37304395	"ENSG00000267605"	"lncRNA"	"ENSG00000267605"
chr19	37251867	37265547	"LINC01535"	"lncRNA"	"LINC01535"
chr19	37304451	37309641	"ENSG00000286449"	"lncRNA"	"ENSG00000286449"
chr19	37312837	37369365	"ZNF875"	"protein_coding"	"ZNF875"
chr19	37314868	37315620	"ENSG00000276846"	"lncRNA"	"ENSG00000276846"
chr19	37337236	37337743	"ENSG00000267682"	"lncRNA"	"ENSG00000267682"
chr19	37371061	37393066	"ZNF527"	"protein_coding"	"ZNF527"
chr19	37401404	37403846	"ENSG00000279936"	"TEC"	"ENSG00000279936"
chr19	37411155	37469275	"ZNF569"	"protein_coding"	"ZNF569"
chr19	37467585	37488652	"ZNF570"	"protein_coding"	"ZNF570"
chr19	37497159	37507122	"ZNF793-AS1"	"lncRNA"	"ZNF793-AS1"
chr19	37503906	37504465	"ENSG00000267115"	"lncRNA"	"ENSG00000267115"
chr19	37506939	37548762	"ZNF793"	"protein_coding"	"ZNF793"
chr19	37545470	37549171	"ENSG00000180458"	"lncRNA"	"ENSG00000180458"
chr19	37548914	37587348	"ZNF571-AS1"	"lncRNA"	"ZNF571-AS1"
chr19	37551406	37614179	"ZNF540"	"protein_coding"	"ZNF540"
chr19	37554782	37594792	"ZNF571"	"protein_coding"	"ZNF571"
chr19	37613749	37692337	"ZFP30"	"protein_coding"	"ZFP30"
chr19	37667751	37692315	"ZNF781"	"lncRNA"	"ZNF781"
chr19	37668579	37676393	"ZNF781"	"transcribed_unprocessed_pseudogene"	"ZNF781"
chr19	37689865	37719188	"ENSG00000267552"	"protein_coding"	"ENSG00000267552"
chr19	37693280	37693564	"SELENOKP1"	"processed_pseudogene"	"SELENOKP1"
chr19	37696371	37719761	"ZNF607"	"protein_coding"	"ZNF607"
chr19	37696863	37697402	"ENSG00000289748"	"transcribed_processed_pseudogene"	"ENSG00000289748"
chr19	37728586	37730643	"ENSG00000267152"	"lncRNA"	"ENSG00000267152"
chr19	37728596	37730733	"ENSG00000287496"	"lncRNA"	"ENSG00000287496"
chr19	37735833	37817300	"ZNF573"	"protein_coding"	"ZNF573"
chr19	37779686	37792772	"ENSG00000293171"	"lncRNA"	"ENSG00000293171"
chr19	37791772	37792865	"ENSG00000267422"	"transcribed_processed_pseudogene"	"ENSG00000267422"
chr19	37817332	37832160	"ENSG00000291089"	"lncRNA"	"ENSG00000291089"
chr19	37822623	37823906	"ENSG00000267640"	"transcribed_unprocessed_pseudogene"	"ENSG00000267640"
chr19	37823722	37855215	"WDR87BP"	"lncRNA"	"WDR87BP"
chr19	37829050	37836964	"WDR87BP"	"transcribed_unprocessed_pseudogene"	"WDR87BP"
chr19	37884823	37906677	"WDR87"	"protein_coding"	"WDR87"
chr19	37907208	38208369	"SIPA1L3"	"protein_coding"	"SIPA1L3"
chr19	37963853	37964790	"ENSG00000268051"	"lncRNA"	"ENSG00000268051"
chr19	38108500	38109533	"ENSG00000268764"	"lncRNA"	"ENSG00000268764"
chr19	38184376	38186265	"ENSG00000269653"	"lncRNA"	"ENSG00000269653"
chr19	38199836	38200934	"ENSG00000268499"	"lncRNA"	"ENSG00000268499"
chr19	38200234	38200532	"RN7SL663P"	"misc_RNA"	"RN7SL663P"
chr19	38211006	38229714	"DPF1"	"protein_coding"	"DPF1"
chr19	38244035	38292615	"SPINT2"	"protein_coding"	"SPINT2"
chr19	38251237	38256532	"PPP1R14A"	"protein_coding"	"PPP1R14A"
chr19	38289151	38304910	"ENSG00000267748"	"protein_coding"	"ENSG00000267748"
chr19	38290117	38292423	"ENSG00000286037"	"lncRNA"	"ENSG00000286037"
chr19	38294544	38294636	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr19	38303558	38317273	"YIF1B"	"protein_coding"	"YIF1B"
chr19	38304164	38305006	"C19orf33"	"protein_coding"	"C19orf33"
chr19	38319845	38332076	"KCNK6"	"protein_coding"	"KCNK6"
chr19	38335775	38370943	"CATSPERG"	"protein_coding"	"CATSPERG"
chr19	38361795	38362484	"ENSG00000266963"	"lncRNA"	"ENSG00000266963"
chr19	38374563	38383850	"PSMD8"	"protein_coding"	"PSMD8"
chr19	38384267	38388082	"GGN"	"protein_coding"	"GGN"
chr19	38385522	38386759	"ENSG00000267090"	"lncRNA"	"ENSG00000267090"
chr19	38388421	38399587	"SPRED3"	"protein_coding"	"SPRED3"
chr19	38403093	38409088	"FAM98C"	"protein_coding"	"FAM98C"
chr19	38409051	38426305	"RASGRP4"	"protein_coding"	"RASGRP4"
chr19	38433691	38595273	"RYR1"	"protein_coding"	"RYR1"
chr19	38526954	38528555	"ENSG00000269445"	"lncRNA"	"ENSG00000269445"
chr19	38535512	38537142	"ENSG00000268055"	"lncRNA"	"ENSG00000268055"
chr19	38587641	38618882	"MAP4K1"	"protein_coding"	"MAP4K1"
chr19	38596346	38601694	"MAP4K1-AS1"	"lncRNA"	"MAP4K1-AS1"
chr19	38619082	38636955	"EIF3K"	"protein_coding"	"EIF3K"
chr19	38647649	38731589	"ACTN4"	"protein_coding"	"ACTN4"
chr19	38683873	38693606	"ENSG00000267375"	"lncRNA"	"ENSG00000267375"
chr19	38730187	38769904	"CAPN12"	"protein_coding"	"CAPN12"
chr19	38738284	38739863	"ENSG00000267892"	"lncRNA"	"ENSG00000267892"
chr19	38770968	38773517	"LGALS7"	"protein_coding"	"LGALS7"
chr19	38789200	38791754	"LGALS7B"	"protein_coding"	"LGALS7B"
chr19	38797002	38797109	"RNU6-140P"	"snRNA"	"RNU6-140P"
chr19	38801671	38812945	"LGALS4"	"protein_coding"	"LGALS4"
chr19	38815422	38831841	"ECH1"	"protein_coding"	"ECH1"
chr19	38817471	38840178	"ENSG00000268083"	"protein_coding"	"ENSG00000268083"
chr19	38820166	38823223	"ENSG00000268756"	"lncRNA"	"ENSG00000268756"
chr19	38836370	38852347	"HNRNPL"	"protein_coding"	"HNRNPL"
chr19	38844729	38845499	"ENSG00000269688"	"lncRNA"	"ENSG00000269688"
chr19	38867830	38878275	"RINL"	"protein_coding"	"RINL"
chr19	38870159	38873763	"ENSG00000269050"	"lncRNA"	"ENSG00000269050"
chr19	38878555	38899862	"SIRT2"	"protein_coding"	"SIRT2"
chr19	38899700	38908893	"NFKBIB"	"protein_coding"	"NFKBIB"
chr19	38908980	38912186	"CCER2"	"protein_coding"	"CCER2"
chr19	38915266	38930763	"SARS2"	"protein_coding"	"SARS2"
chr19	38915404	38949855	"ENSG00000269547"	"protein_coding"	"ENSG00000269547"
chr19	38930944	38933168	"MRPS12"	"protein_coding"	"MRPS12"
chr19	38935297	38938632	"ERVK9-11"	"lncRNA"	"ERVK9-11"
chr19	38941401	38975742	"FBXO17"	"protein_coding"	"FBXO17"
chr19	38975161	39014527	"ENSG00000287271"	"lncRNA"	"ENSG00000287271"
chr19	38990714	39032785	"FBXO27"	"protein_coding"	"FBXO27"
chr19	39030436	39031323	"ENSG00000267992"	"lncRNA"	"ENSG00000267992"
chr19	39083913	39111493	"ACP7"	"protein_coding"	"ACP7"
chr19	39125770	39182816	"PAK4"	"protein_coding"	"PAK4"
chr19	39134882	39136463	"ENSG00000269172"	"lncRNA"	"ENSG00000269172"
chr19	39196964	39201884	"NCCRP1"	"protein_coding"	"NCCRP1"
chr19	39202825	39204263	"SYCN"	"protein_coding"	"SYCN"
chr19	39236433	39237293	"IFNL3P1"	"unprocessed_pseudogene"	"IFNL3P1"
chr19	39243455	39245250	"IFNL3"	"protein_coding"	"IFNL3"
chr19	39246314	39248856	"IFNL4"	"protein_coding"	"IFNL4"
chr19	39254916	39255269	"MSRB1P1"	"processed_pseudogene"	"MSRB1P1"
chr19	39264382	39265817	"IFNL4P1"	"unprocessed_pseudogene"	"IFNL4P1"
chr19	39268396	39270188	"IFNL2"	"protein_coding"	"IFNL2"
chr19	39296407	39298673	"IFNL1"	"protein_coding"	"IFNL1"
chr19	39306566	39320863	"LRFN1"	"protein_coding"	"LRFN1"
chr19	39328353	39342372	"GMFG"	"protein_coding"	"GMFG"
chr19	39336186	39336615	"ENSG00000290031"	"lncRNA"	"ENSG00000290031"
chr19	39341772	39342028	"ENSG00000269246"	"lncRNA"	"ENSG00000269246"
chr19	39342421	39385710	"SAMD4B"	"protein_coding"	"SAMD4B"
chr19	39369153	39369448	"RN7SL566P"	"misc_RNA"	"RN7SL566P"
chr19	39385629	39391154	"PAF1"	"protein_coding"	"PAF1"
chr19	39391303	39400641	"MED29"	"protein_coding"	"MED29"
chr19	39402842	39404200	"ENSG00000288919"	"lncRNA"	"ENSG00000288919"
chr19	39406847	39409412	"ZFP36"	"protein_coding"	"ZFP36"
chr19	39409623	39409678	"MIR4530"	"miRNA"	"MIR4530"
chr19	39412669	39428415	"PLEKHG2"	"protein_coding"	"PLEKHG2"
chr19	39433137	39435949	"RPS16"	"protein_coding"	"RPS16"
chr19	39436156	39476670	"SUPT5H"	"protein_coding"	"SUPT5H"
chr19	39480412	39493785	"TIMM50"	"protein_coding"	"TIMM50"
chr19	39498895	39508481	"DLL3"	"protein_coding"	"DLL3"
chr19	39515139	39520675	"SELENOV"	"protein_coding"	"SELENOV"
chr19	39528308	39528847	"ENSG00000288770"	"lncRNA"	"ENSG00000288770"
chr19	39530987	39532852	"EID2B"	"protein_coding"	"EID2B"
chr19	39532412	39534422	"ENSG00000269792"	"lncRNA"	"ENSG00000269792"
chr19	39534463	39535021	"TDGF1P7"	"processed_pseudogene"	"TDGF1P7"
chr19	39538707	39540161	"EID2"	"protein_coding"	"EID2"
chr19	39553034	39555356	"ENSG00000269588"	"unprocessed_pseudogene"	"ENSG00000269588"
chr19	39584042	39586489	"ENSG00000269188"	"unprocessed_pseudogene"	"ENSG00000269188"
chr19	39588955	39589125	"RPS29P24"	"processed_pseudogene"	"RPS29P24"
chr19	39590981	39591151	"RPS29P25"	"processed_pseudogene"	"RPS29P25"
chr19	39597832	39598002	"RPS29P26"	"processed_pseudogene"	"RPS29P26"
chr19	39602524	39607474	"LGALS13"	"protein_coding"	"LGALS13"
chr19	39631300	39631446	"ENSG00000269519"	"processed_pseudogene"	"ENSG00000269519"
chr19	39638685	39642401	"ENSG00000290598"	"lncRNA"	"ENSG00000290598"
chr19	39639889	39642240	"ENSG00000268153"	"transcribed_unprocessed_pseudogene"	"ENSG00000268153"
chr19	39644502	39644612	"RPS29P30"	"processed_pseudogene"	"RPS29P30"
chr19	39655913	39660647	"LGALS16"	"protein_coding"	"LGALS16"
chr19	39679372	39686373	"LGALS17A"	"lncRNA"	"LGALS17A"
chr19	39681433	39684148	"ENSG00000226025"	"transcribed_unprocessed_pseudogene"	"ENSG00000226025"
chr19	39685244	39694577	"ENSG00000269460"	"lncRNA"	"ENSG00000269460"
chr19	39693925	39696258	"ENSG00000268088"	"transcribed_unprocessed_pseudogene"	"ENSG00000268088"
chr19	39697904	39698073	"RPS29P27"	"processed_pseudogene"	"RPS29P27"
chr19	39704481	39709444	"LGALS14"	"protein_coding"	"LGALS14"
chr19	39726030	39726775	"ENSG00000278813"	"unprocessed_pseudogene"	"ENSG00000278813"
chr19	39731255	39738029	"CLC"	"protein_coding"	"CLC"
chr19	39776595	39786291	"LEUTX"	"protein_coding"	"LEUTX"
chr19	39812972	39813555	"ENSG00000276445"	"lncRNA"	"ENSG00000276445"
chr19	39825350	39834201	"DYRK1B"	"protein_coding"	"DYRK1B"
chr19	39829716	39829802	"MIR6719"	"miRNA"	"MIR6719"
chr19	39830482	39831956	"ENSG00000291312"	"protein_coding"	"ENSG00000291312"
chr19	39834458	39846379	"FBL"	"protein_coding"	"FBL"
chr19	39863323	39934626	"FCGBP"	"protein_coding"	"FCGBP"
chr19	39943239	39943680	"PRR13P5"	"processed_pseudogene"	"PRR13P5"
chr19	39971165	39981764	"PSMC4"	"protein_coding"	"PSMC4"
chr19	39984134	40021038	"ZNF546"	"protein_coding"	"ZNF546"
chr19	40023384	40025502	"ENSG00000269069"	"processed_pseudogene"	"ENSG00000269069"
chr19	40028260	40056231	"ZNF780B"	"protein_coding"	"ZNF780B"
chr19	40048757	40090925	"ENSG00000269749"	"lncRNA"	"ENSG00000269749"
chr19	40069152	40090943	"ZNF780A"	"protein_coding"	"ZNF780A"
chr19	40090754	40094406	"ENSG00000269296"	"lncRNA"	"ENSG00000269296"
chr19	40121311	40122168	"VN1R96P"	"unitary_pseudogene"	"VN1R96P"
chr19	40191426	40215575	"MAP3K10"	"protein_coding"	"MAP3K10"
chr19	40216058	40218384	"TTC9B"	"protein_coding"	"TTC9B"
chr19	40222208	40226697	"CCNP"	"protein_coding"	"CCNP"
chr19	40230317	40285536	"AKT2"	"protein_coding"	"AKT2"
chr19	40273489	40275479	"ENSG00000205041"	"lncRNA"	"ENSG00000205041"
chr19	40282543	40282641	"MIR641"	"miRNA"	"MIR641"
chr19	40299478	40299584	"RNU6-945P"	"snRNA"	"RNU6-945P"
chr19	40319536	40348527	"C19orf47"	"protein_coding"	"C19orf47"
chr19	40339059	40339164	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr19	40342329	40342441	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr19	40348456	40389472	"PLD3"	"protein_coding"	"PLD3"
chr19	40355842	40360606	"ENSG00000279759"	"TEC"	"ENSG00000279759"
chr19	40369846	40369907	"MIR6796"	"miRNA"	"MIR6796"
chr19	40379271	40390181	"HIPK4"	"protein_coding"	"HIPK4"
chr19	40393766	40414793	"PRX"	"protein_coding"	"PRX"
chr19	40421589	40425992	"SERTAD1"	"protein_coding"	"SERTAD1"
chr19	40426115	40426702	"ENSG00000277453"	"lncRNA"	"ENSG00000277453"
chr19	40440844	40444335	"SERTAD3"	"protein_coding"	"SERTAD3"
chr19	40443436	40444087	"SERTAD3-AS1"	"lncRNA"	"SERTAD3-AS1"
chr19	40447765	40465764	"BLVRB"	"protein_coding"	"BLVRB"
chr19	40450225	40450480	"Metazoa_SRP"	"misc_RNA"	"Metazoa_SRP"
chr19	40466241	40576464	"SPTBN4"	"protein_coding"	"SPTBN4"
chr19	40576853	40591399	"SHKBP1"	"protein_coding"	"SHKBP1"
chr19	40592883	40629818	"LTBP4"	"protein_coding"	"LTBP4"
chr19	40665905	40690972	"NUMBL"	"protein_coding"	"NUMBL"
chr19	40691514	40725784	"COQ8B"	"protein_coding"	"COQ8B"
chr19	40708055	40708163	"RNU6-195P"	"snRNA"	"RNU6-195P"
chr19	40717112	40740860	"ITPKC"	"protein_coding"	"ITPKC"
chr19	40740856	40751553	"ACTMAP"	"protein_coding"	"ACTMAP"
chr19	40750637	40765389	"SNRPA"	"protein_coding"	"SNRPA"
chr19	40771648	40777490	"MIA"	"protein_coding"	"MIA"
chr19	40771648	40796943	"MIA-RAB4B"	"protein_coding"	"MIA-RAB4B"
chr19	40778216	40796942	"RAB4B"	"protein_coding"	"RAB4B"
chr19	40778242	40808418	"RAB4B-EGLN2"	"protein_coding"	"RAB4B-EGLN2"
chr19	40779780	40796943	"ENSG00000282951"	"lncRNA"	"ENSG00000282951"
chr19	40798996	40808434	"EGLN2"	"protein_coding"	"EGLN2"
chr19	40801297	40898282	"ENSG00000268797"	"protein_coding"	"ENSG00000268797"
chr19	40808474	40811097	"CYP2T1P"	"lncRNA"	"CYP2T1P"
chr19	40808525	40812100	"CYP2T1P"	"transcribed_unitary_pseudogene"	"CYP2T1P"
chr19	40818414	40826471	"ENSG00000293114"	"lncRNA"	"ENSG00000293114"
chr19	40818721	40826772	"CYP2F2P"	"transcribed_processed_pseudogene"	"CYP2F2P"
chr19	40831221	40837210	"ENSG00000269843"	"lncRNA"	"ENSG00000269843"
chr19	40840159	40842039	"ENSG00000279108"	"TEC"	"ENSG00000279108"
chr19	40843541	40850447	"CYP2A6"	"protein_coding"	"CYP2A6"
chr19	40875439	40882752	"CYP2A7"	"protein_coding"	"CYP2A7"
chr19	40890826	40912357	"CYP2G1P"	"lncRNA"	"CYP2G1P"
chr19	40891219	40900155	"CYP2G1P"	"transcribed_unprocessed_pseudogene"	"CYP2G1P"
chr19	40908480	40910685	"CYP2A7P2"	"unprocessed_pseudogene"	"CYP2A7P2"
chr19	40924219	40950676	"CYP2B7P"	"lncRNA"	"CYP2B7P"
chr19	40924273	40949234	"CYP2B7P"	"transcribed_unprocessed_pseudogene"	"CYP2B7P"
chr19	40946347	40947450	"ENSG00000269353"	"lncRNA"	"ENSG00000269353"
chr19	40991282	41018398	"CYP2B6"	"protein_coding"	"CYP2B6"
chr19	41024268	41027720	"CYP2A7P1"	"unprocessed_pseudogene"	"CYP2A7P1"
chr19	41050449	41062444	"CYP2G2P"	"unprocessed_pseudogene"	"CYP2G2P"
chr19	41073804	41074107	"ENSG00000271299"	"processed_pseudogene"	"ENSG00000271299"
chr19	41088451	41096195	"CYP2A13"	"protein_coding"	"CYP2A13"
chr19	41114432	41128381	"CYP2F1"	"protein_coding"	"CYP2F1"
chr19	41134722	41137308	"CYP2T3P"	"unprocessed_pseudogene"	"CYP2T3P"
chr19	41169861	41170166	"RPL36P16"	"processed_pseudogene"	"RPL36P16"
chr19	41190927	41191229	"RN7SL718P"	"misc_RNA"	"RN7SL718P"
chr19	41193210	41207539	"CYP2S1"	"protein_coding"	"CYP2S1"
chr19	41219223	41261766	"AXL"	"protein_coding"	"AXL"
chr19	41221426	41222051	"ENSG00000269652"	"lncRNA"	"ENSG00000269652"
chr19	41262496	41307787	"HNRNPUL1"	"protein_coding"	"HNRNPUL1"
chr19	41286424	41286693	"RN7SL34P"	"misc_RNA"	"RN7SL34P"
chr19	41301587	41353922	"TGFB1"	"protein_coding"	"TGFB1"
chr19	41307397	41310412	"ENSG00000286177"	"lncRNA"	"ENSG00000286177"
chr19	41310172	41324873	"CCDC97"	"protein_coding"	"CCDC97"
chr19	41350853	41425001	"ENSG00000255730"	"protein_coding"	"ENSG00000255730"
chr19	41350911	41384083	"TMEM91"	"protein_coding"	"TMEM91"
chr19	41354417	41364165	"B9D2"	"protein_coding"	"B9D2"
chr19	41373971	41374419	"ENSG00000277744"	"lncRNA"	"ENSG00000277744"
chr19	41386371	41397362	"EXOSC5"	"protein_coding"	"EXOSC5"
chr19	41397808	41425002	"BCKDHA"	"protein_coding"	"BCKDHA"
chr19	41399372	41400365	"ENSG00000268987"	"lncRNA"	"ENSG00000268987"
chr19	41425359	41426237	"ENSG00000268475"	"lncRNA"	"ENSG00000268475"
chr19	41425359	41428730	"B3GNT8"	"protein_coding"	"B3GNT8"
chr19	41431318	41440717	"DMAC2"	"protein_coding"	"DMAC2"
chr19	41442102	41442392	"Metazoa_SRP"	"misc_RNA"	"Metazoa_SRP"
chr19	41443156	41444765	"ERICH4"	"protein_coding"	"ERICH4"
chr19	41449520	41501255	"PCAT19"	"lncRNA"	"PCAT19"
chr19	41506152	41506898	"TPM3P5"	"processed_pseudogene"	"TPM3P5"
chr19	41521043	41521989	"PLEKHA3P1"	"processed_pseudogene"	"PLEKHA3P1"
chr19	41530308	41531593	"ENSG00000289298"	"lncRNA"	"ENSG00000289298"
chr19	41531206	41532174	"ENSG00000268355"	"lncRNA"	"ENSG00000268355"
chr19	41535183	41536904	"LINC01480"	"lncRNA"	"LINC01480"
chr19	41545192	41555462	"ENSG00000268027"	"lncRNA"	"ENSG00000268027"
chr19	41549518	41586844	"CEACAM21"	"protein_coding"	"CEACAM21"
chr19	41551568	41552274	"ENSG00000280014"	"TEC"	"ENSG00000280014"
chr19	41599735	41605221	"CEACAMP3"	"transcribed_unprocessed_pseudogene"	"CEACAMP3"
chr19	41602243	41605984	"ENSG00000291001"	"lncRNA"	"ENSG00000291001"
chr19	41605341	41605671	"DNAJC19P2"	"processed_pseudogene"	"DNAJC19P2"
chr19	41619015	41627074	"CEACAM4"	"protein_coding"	"CEACAM4"
chr19	41638569	41638899	"DNAJC19P3"	"processed_pseudogene"	"DNAJC19P3"
chr19	41639659	41640602	"ENSG00000269354"	"processed_pseudogene"	"ENSG00000269354"
chr19	41652676	41652963	"ENSG00000268582"	"processed_pseudogene"	"ENSG00000268582"
chr19	41673303	41706976	"CEACAM7"	"protein_coding"	"CEACAM7"
chr19	41708585	41730433	"CEACAM5"	"protein_coding"	"CEACAM5"
chr19	41708657	41756737	"ENSG00000267881"	"protein_coding"	"ENSG00000267881"
chr19	41750977	41772211	"CEACAM6"	"protein_coding"	"CEACAM6"
chr19	41757898	41786893	"ENSG00000268833"	"lncRNA"	"ENSG00000268833"
chr19	41796587	41811554	"CEACAM3"	"protein_coding"	"CEACAM3"
chr19	41829692	41830938	"HNRNPA1P52"	"processed_pseudogene"	"HNRNPA1P52"
chr19	41833686	41835950	"ENSG00000278239"	"lncRNA"	"ENSG00000278239"
chr19	41837074	41844697	"LYPD4"	"protein_coding"	"LYPD4"
chr19	41844743	41852333	"DMRTC2"	"protein_coding"	"DMRTC2"
chr19	41860255	41872925	"RPS19"	"protein_coding"	"RPS19"
chr19	41869627	41869698	"MIR6797"	"miRNA"	"MIR6797"
chr19	41877279	41881372	"CD79A"	"protein_coding"	"CD79A"
chr19	41883173	41930150	"ARHGEF1"	"protein_coding"	"ARHGEF1"
chr19	41907704	41928449	"ERFL"	"protein_coding"	"ERFL"
chr19	41956681	41959321	"RABAC1"	"protein_coding"	"RABAC1"
chr19	41956879	41994232	"ENSG00000285505"	"protein_coding"	"ENSG00000285505"
chr19	41966582	41997497	"ATP1A3"	"protein_coding"	"ATP1A3"
chr19	41998321	42070206	"GRIK5"	"protein_coding"	"GRIK5"
chr19	42068477	42081552	"ZNF574"	"protein_coding"	"ZNF574"
chr19	42075535	42075815	"ENSG00000289115"	"lncRNA"	"ENSG00000289115"
chr19	42086110	42196585	"POU2F2"	"protein_coding"	"POU2F2"
chr19	42132555	42137386	"LNROP"	"lncRNA"	"LNROP"
chr19	42133445	42133513	"MIR4323"	"miRNA"	"MIR4323"
chr19	42152569	42157523	"POU2F2-AS2"	"lncRNA"	"POU2F2-AS2"
chr19	42198598	42220140	"DEDD2"	"protein_coding"	"DEDD2"
chr19	42215133	42232149	"ENSG00000288671"	"protein_coding"	"ENSG00000288671"
chr19	42220292	42228201	"ZNF526"	"protein_coding"	"ZNF526"
chr19	42226225	42242625	"GSK3A"	"protein_coding"	"GSK3A"
chr19	42234583	42255132	"ENSG00000268643"	"protein_coding"	"ENSG00000268643"
chr19	42242775	42244973	"ENSG00000279539"	"TEC"	"ENSG00000279539"
chr19	42247569	42255128	"ERF"	"protein_coding"	"ERF"
chr19	42268537	42295797	"CIC"	"protein_coding"	"CIC"
chr19	42297033	42303546	"PAFAH1B3"	"protein_coding"	"PAFAH1B3"
chr19	42302098	42310814	"PRR19"	"protein_coding"	"PRR19"
chr19	42313309	42325064	"TMEM145"	"protein_coding"	"TMEM145"
chr19	42325609	42378769	"MEGF8"	"protein_coding"	"MEGF8"
chr19	42351131	42351205	"MIR8077"	"miRNA"	"MIR8077"
chr19	42387019	42390297	"CNFN"	"protein_coding"	"CNFN"
chr19	42397114	42652367	"LIPE-AS1"	"lncRNA"	"LIPE-AS1"
chr19	42401514	42427388	"LIPE"	"protein_coding"	"LIPE"
chr19	42424384	42425071	"ENSG00000268605"	"lncRNA"	"ENSG00000268605"
chr19	42428278	42442946	"CXCL17"	"protein_coding"	"CXCL17"
chr19	42472875	42473009	"RNU4-60P"	"snRNA"	"RNU4-60P"
chr19	42485076	42485714	"ENSG00000269374"	"processed_pseudogene"	"ENSG00000269374"
chr19	42507304	42561234	"CEACAM1"	"protein_coding"	"CEACAM1"
chr19	42560433	42561750	"CEACAMP2"	"unprocessed_pseudogene"	"CEACAMP2"
chr19	42580243	42595055	"CEACAM8"	"protein_coding"	"CEACAM8"
chr19	42620212	42633034	"CEACAMP1"	"unprocessed_pseudogene"	"CEACAMP1"
chr19	42654200	42669076	"CEACAMP5"	"unprocessed_pseudogene"	"CEACAMP5"
chr19	42670005	42670816	"RPS10P28"	"processed_pseudogene"	"RPS10P28"
chr19	42721638	42740481	"PSG3"	"protein_coding"	"PSG3"
chr19	42752686	42765678	"PSG8"	"protein_coding"	"PSG8"
chr19	42781206	42786595	"CEACAMP6"	"unprocessed_pseudogene"	"CEACAMP6"
chr19	42821772	42826878	"PSG8-AS1"	"lncRNA"	"PSG8-AS1"
chr19	42839368	42855718	"ENSG00000291235"	"lncRNA"	"ENSG00000291235"
chr19	42844357	42855619	"PSG10P"	"transcribed_unprocessed_pseudogene"	"PSG10P"
chr19	42866464	42879822	"PSG1"	"protein_coding"	"PSG1"
chr19	42902086	42919563	"PSG6"	"protein_coding"	"PSG6"
chr19	42924132	42937207	"PSG7"	"protein_coding"	"PSG7"
chr19	42949503	42950387	"CEACAMP7"	"unprocessed_pseudogene"	"CEACAMP7"
chr19	42977463	43171515	"PSG11-AS1"	"lncRNA"	"PSG11-AS1"
chr19	43007656	43026474	"PSG11"	"protein_coding"	"PSG11"
chr19	43035869	43041248	"CEACAMP8"	"unprocessed_pseudogene"	"CEACAMP8"
chr19	43064209	43083045	"PSG2"	"protein_coding"	"PSG2"
chr19	43096456	43097360	"CEACAMP9"	"unprocessed_pseudogene"	"CEACAMP9"
chr19	43153279	43160862	"ENSG00000227606"	"lncRNA"	"ENSG00000227606"
chr19	43166256	43186536	"PSG5"	"protein_coding"	"PSG5"
chr19	43192702	43207299	"PSG4"	"protein_coding"	"PSG4"
chr19	43211791	43248646	"ENSG00000293116"	"lncRNA"	"ENSG00000293116"
chr19	43211791	43269530	"PSG9"	"protein_coding"	"PSG9"
chr19	43219988	43220871	"CEACAMP10"	"transcribed_processed_pseudogene"	"CEACAMP10"
chr19	43278933	43284318	"CEACAMP11"	"unprocessed_pseudogene"	"CEACAMP11"
chr19	43303171	43304523	"CEACAMP4"	"unprocessed_pseudogene"	"CEACAMP4"
chr19	43328989	43331544	"LINC03078"	"lncRNA"	"LINC03078"
chr19	43353686	43363172	"CD177"	"protein_coding"	"CD177"
chr19	43360685	43368970	"ENSG00000272396"	"lncRNA"	"ENSG00000272396"
chr19	43372742	43379123	"CD177P1"	"unprocessed_pseudogene"	"CD177P1"
chr19	43401496	43418597	"TEX101"	"protein_coding"	"TEX101"
chr19	43460787	43465608	"LYPD3"	"protein_coding"	"LYPD3"
chr19	43474954	43504935	"PHLDB3"	"protein_coding"	"PHLDB3"
chr19	43506719	43527230	"ETHE1"	"protein_coding"	"ETHE1"
chr19	43525497	43536130	"ZNF575"	"protein_coding"	"ZNF575"
chr19	43543311	43580473	"XRCC1"	"protein_coding"	"XRCC1"
chr19	43553445	43555494	"ENSG00000269177"	"lncRNA"	"ENSG00000269177"
chr19	43554692	43593036	"ENSG00000268361"	"protein_coding"	"ENSG00000268361"
chr19	43574638	43575618	"ENSG00000269583"	"lncRNA"	"ENSG00000269583"
chr19	43575801	43583964	"PINLYP"	"protein_coding"	"PINLYP"
chr19	43584367	43596134	"IRGQ"	"protein_coding"	"IRGQ"
chr19	43596392	43601157	"ZNF576"	"protein_coding"	"ZNF576"
chr19	43596617	43614498	"SRRM5"	"protein_coding"	"SRRM5"
chr19	43607224	43619629	"ZNF428"	"protein_coding"	"ZNF428"
chr19	43622368	43639850	"CADM4"	"protein_coding"	"CADM4"
chr19	43646095	43670547	"PLAUR"	"protein_coding"	"PLAUR"
chr19	43660500	43660776	"RN7SL368P"	"misc_RNA"	"RN7SL368P"
chr19	43690002	43700508	"ENSG00000283525"	"transcribed_unprocessed_pseudogene"	"ENSG00000283525"
chr19	43692282	43700508	"ENSG00000290609"	"lncRNA"	"ENSG00000290609"
